"","State","Region.Name","ASGC.2008.Code","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"403","Qld","Bowen Hills",305011067,0.00074615538080721,0.000709462984215939,0.000696400163851431,0.000731442283955232,0.000673102656378253,0.000776236714509818,0.000761463772508144
"404","Qld","City - Inner",305011143,0.00286256737613665,0.00242317049137433,0.00253862336373596,0.00310641737616365,0.002773147061418,0.00324843827742527,0.00307334595263291
"405","Qld","City - Remainder",305011146,0.00472173210394034,0.00399776760947077,0.00418850747074725,0.00464680980395089,0.00469078692607981,0.00549485695634299,0.00519875396837226
"406","Qld","Dutton Park",305011187,0.000414223422709471,0.000827044384494491,0.000835364368883009,0.000874557190578096,0.000914713916419847,0.00103590431923003,0.000452108764451334
"407","Qld","Fortitude Valley",305011227,0.00246079140185585,0.00236885119659776,0.00232386050141443,0.00250527373853669,0.00230308159014896,0.00267378107496856,0.00263647308793598
"408","Qld","Herston",305011274,0.000835016332089626,0.000803528104438781,0.000788937691292914,0.000822071553181225,0.000696725539476379,0.000808738385406888,0.00079756623062184
"409","Qld","Highgate Hill",305011277,0.0013640328903079,0.00135301414123348,0.00132521319161932,0.00123127643544404,0.00134680336042988,0.00155662257849586,0.00146264637642278
"410","Qld","Kangaroo Point",305011304,0.00160779542203593,0.00151398473429088,0.00142975217313171,0.00134509703282214,0.00144458415502592,0.0016897411241913,0.00163289099541764
"411","Qld","Kelvin Grove",305011315,0.000956724716725464,0.000885669477027741,0.000855261516421621,0.000859299737846447,0.000884213485077963,0.00107117208977791,0.00106121353941544
"412","Qld","Milton",305011378,0.000495131837495795,0.000527294617587197,0.000576069795403633,0.00050837832501853,0.000562762860641436,0.000700860499025123,0.00159745096772805
"413","Qld","New Farm",305011421,0.00233908301722001,0.00220754938832831,0.00199761044732893,0.00160142223871383,0.00166675886568298,0.00197879853770142,0.00189289493687866
"414","Qld","Newstead",305011427,0.00145773451597924,0.00138944781455923,0.00131447504850324,0.00131397182924957,0.00143920172596559,0.00168109706278251,0.00164415231262741
"415","Qld","Paddington",305011454,0.00221841191995323,0.00236123324672056,0.00257904931429061,0.00221568728569,0.00232610642557371,0.00289679785931548,0.00660078796098947
"416","Qld","Red Hill",305011481,0.00116694829018737,0.00109168533892425,0.00106560279040124,0.000983800552136699,0.00100382301975202,0.00121881265864014,0.00133678459584292
"417","Qld","South Brisbane",305011525,0.0010397077062499,0.000970460571313119,0.000946851560646979,0.000925517082701802,0.00103252930807379,0.00119702962388997,0.00120727944793048
"418","Qld","Spring Hill",305011528,0.00556608402235147,0.00473008444331831,0.0049480731823403,0.00522598270964427,0.00521676985480898,0.00610581921671665,0.0057770557286155
"419","Qld","West End",305011607,0.00154382936761084,0.00144244224848759,0.00140796005916085,0.00131854906506907,0.00145475096547321,0.00168628349962779,0.0017011213291004
"420","Qld","Woolloongabba",305011631,0.0011645279529929,0.00231983134521402,0.00234281016573692,0.00241433932025607,0.00261855173785178,0.00296491306321679,0.00129405783348818
"421","Qld","Albion",305031004,0.0013066363225535,0.00134572740656833,0.00123046487000688,0.00107381952325343,0.00114496227066741,0.00129211429938672,0.00115494744442623
"422","Qld","Alderley",305031007,0.00108050767609941,0.00105094586784182,0.00105549630276258,0.00105154364226522,0.0011309081503432,0.00140898200963363,0.00136725639535173
"423","Qld","Ascot",305031026,0.00297597746182005,0.00439754437041784,0.0032312335947229,0.00173050028882358,0.00191674279315176,0.00243555074254216,0.00164945175602025
"424","Qld","Ashgrove",305031031,0.00242898125587148,0.00239932299610657,0.00239492174262376,0.002387791352503,0.00236557757201615,0.00278304201117573,0.00273120063858293
"425","Qld","Bardon",305031048,0.00183772745550988,0.00177895690393268,0.00172157700369803,0.00170151112863345,0.00177829475676654,0.00208321879951967,0.00204326664315039
"426","Qld","Chelmer",305031132,0.000509999623118923,0.000506096844015852,0.000500902793591097,0.000502580492980504,0.00049667859273402,0.000588141938254432,0.000576645684182983
"427","Qld","Clayfield",305031151,0.00216723907641316,0.00211679642022599,0.00219595026723764,0.00218273118778964,0.00218945253220861,0.00258906927316237,0.00260070184503434
"428","Qld","Corinda",305031162,0.000883077313522528,0.000874408159817964,0.000852419066773248,0.000862961526502043,0.000869561317080391,0.0010310636448411,0.00102477986608969
"429","Qld","Enoggera",305031206,0.00135677187872451,0.0013195614048162,0.00132552901935803,0.0013789685778864,0.00146850606196073,0.00182977491901379,0.00177531353660011
"430","Qld","Graceville",305031241,0.000816345159446628,0.000808496332619565,0.000787990208076789,0.000797354479755954,0.000807065335213197,0.000957070479181815,0.000951250089014088
"431","Qld","Grange",305031244,0.000857145129296142,0.000833668688735536,0.000837575163053966,0.000850755564316724,0.00089976272458559,0.00112130764594893,0.00108804197159167
"432","Qld","Hamilton",305031255,0.00270766579569104,0.00400074854637924,0.00293972459189529,0.00159196261802021,0.00174151482485426,0.00221253395819524,0.00149841761932442
"433","Qld","Hendra",305031271,0.000931484057411781,0.000909848187507556,0.000943693283259898,0.000937723044887121,0.000924581703030457,0.00109330088698443,0.00109797842795324
"434","Qld","Indooroopilly",305031293,0.00214026960481772,0.00212342072446703,0.00210183360110262,0.00212139622780842,0.00212785362185147,0.00252095406926106,0.00247185912754601
"435","Qld","Kedron",305031312,0.00336115683819596,0.00326015133223039,0.0031535399710007,0.00312899840620649,0.00309818597189475,0.00330030264587804,0.00322073672199617
"436","Qld","Lutwyche",305031345,0.000540772481734234,0.000534250137040294,0.000531538084245786,0.000529128460733572,0.000508938570038111,0.000605084298615671,0.000585919710120446
