"","State","Region.Name","ASGC.2008.Code","X2006","X2007","X2008","X2009"
"1153","Tas","Brighton (M)",605050410,0.89891670082416,0.902029117017196,0.988982655838251,0.990908751977079
"1154","Tas","Clarence (C)",605051410,1.00345954935643,1.02193918399303,1.09023657904698,1.09826535171004
"1155","Tas","Derwent Valley (M) - Pt A",605051511,0.851269449341986,0.868444516341434,0.93273359966372,0.917979085137481
"1156","Tas","Glenorchy (C)",605052610,0.877665183348925,0.889040897662007,0.965735294790606,0.975583740018237
"1157","Tas","Hobart (C) - Inner",605052811,1.16739982702253,1.21880037484732,1.2666860171317,1.27822555419836
"1158","Tas","Hobart (C) - Remainder",605052812,1.22019129503641,1.26828059962932,1.30567524297581,1.33536828495979
"1159","Tas","Kingborough (M) - Pt A",605053611,1.02206868238369,1.05367608819149,1.10578167053349,1.11576412423042
"1160","Tas","Sorell (M) - Pt A",605054811,0.875360124575156,0.898686960153831,0.968771225858497,0.97582828808141
"1161","Tas","Central Highlands (M)",610051010,0.848542733475455,0.861434138530475,0.931215634129775,0.923141766471133
"1162","Tas","Derwent Valley (M) - Pt B",610051512,0.856891543912154,0.872438801373261,0.937343717211258,0.920641941825365
"1163","Tas","Glamorgan/Spring Bay (M)",610052410,0.79617292255434,0.818366507405004,0.86445326110903,0.860510290291821
"1164","Tas","Huon Valley (M)",610053010,0.837129881498014,0.863526383070955,0.921911067616147,0.912789231796809
"1165","Tas","Kingborough (M) - Pt B",610053612,0.900378445412404,0.884476000482777,0.946845057034842,0.948547593034108
"1166","Tas","Sorell (M) - Pt B",610054812,0.802104232325867,0.821056536099907,0.883399719810496,0.913060951867001
"1167","Tas","Southern Midlands (M)",610055010,0.790860043185531,0.79361280901049,0.862569859428024,0.85670620930913
"1168","Tas","Tasman (M)",610055210,0.728960781967982,0.725737135476467,0.797297341468373,0.782227738069435
"1169","Tas","George Town (M) - Pt A",615052211,0.911847518335546,0.927271911538056,1.00964385338362,1.01329848576092
"1170","Tas","Launceston (C) - Inner",615054011,1.02041016448549,1.05479014047928,1.11356827151317,1.1269046471083
"1171","Tas","Launceston (C) - Pt B",615054012,0.953422907681939,0.981018141422082,1.04871741064629,1.06109404610774
"1172","Tas","Meander Valley (M) - Pt A",615054211,0.995026407501182,1.02644973715823,1.09192320741803,1.10788424219484
"1173","Tas","Northern Midlands (M) - Pt A",615054611,0.928235924007586,0.958383859575068,1.02977095194482,1.03609579965005
"1174","Tas","West Tamar (M) - Pt A",615055811,0.966915934650342,0.991859772222752,1.07041869568713,1.06780553184148
"1175","Tas","George Town (M) - Pt B",615102212,0.92567787097816,0.974170795653237,1.05374918528659,1.06253416247976
"1176","Tas","Launceston (C) - Pt C",615104013,0.886969749862553,0.891540722307775,0.991821813596186,0.992321696342079
"1177","Tas","Meander Valley (M) - Pt B",615104212,0.828106419712894,0.846706910726055,0.921095863903473,0.913278327923155
"1178","Tas","Northern Midlands (M) - Pt B",615104612,0.830130373758155,0.865672971625474,0.913759030489403,0.94637383247257
"1179","Tas","West Tamar (M) - Pt B",615105812,0.904482574448626,0.912979435845944,1.00261623517091,0.99403353278429
"1180","Tas","Break O'Day (M)",615150210,0.76305878553605,0.774782608146168,0.842189766611165,0.841381197350287
"1181","Tas","Dorset (M)",615151810,0.784816291522601,0.792335724680587,0.910104669018794,0.864423059302589
"1182","Tas","Flinders (M)",615152010,0.802947546511392,0.866705507892204,0.839041393651871,0.886269352946046
"1183","Tas","Burnie (C) - Pt A",620050611,0.933183367229334,0.960421760101509,1.06445927544276,1.07201719292946
"1184","Tas","Central Coast (M) - Pt A",620050811,0.88651998229694,0.903822469480465,0.987014922738692,0.981507237548428
"1185","Tas","Devonport (C)",620051610,0.91465856562063,0.92642957932046,0.988167452125577,0.98036601325362
"1186","Tas","Latrobe (M) - Pt A",620053811,0.920421212555052,0.953275522255453,1.03528060462358,1.04383982165053
"1187","Tas","Waratah/Wynyard (M) - Pt A",620055411,0.875275793156604,0.903170341312003,1.0071982422456,0.987620939127753
"1188","Tas","Burnie (C) - Pt B",620100612,0.899085363661265,0.90363226543133,1.03409996476385,1.0272648973688
"1189","Tas","Central Coast (M) - Pt B",620100812,0.888572046815051,0.90607774606306,0.990388179480793,0.988300239303234
"1190","Tas","Circular Head (M)",620101210,0.901755858582095,0.920180017706038,1.03384697050819,1.00585335583765
"1191","Tas","Kentish (M)",620103210,0.791422252642548,0.80728032854116,0.880673003943965,0.876052678306817
"1192","Tas","King Island (M)",620103410,1.19168727556566,1.01052694104496,1.04309531607612,1.04354092957332
"1193","Tas","Latrobe (M) - Pt B",620103812,0.920758538229263,0.954688466620453,1.03817598332722,1.04729066654197
"1194","Tas","Waratah/Wynyard (M) - Pt B",620105412,0.872549077290072,0.89700229571864,0.996263268306619,0.980556217302755
"1195","Tas","West Coast (M)",620155610,1.03491516847652,1.07014232444514,1.29327852444859,1.24654299401394
