"","State","Region.Name","ASGC.2008.Code","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"275","Vic","Frankston (C) - West",205852174,6.9,6.8,6.9,5.3,5.6,5.7,5.4
"276","Vic","Mornington P'sula (S) - East",205905341,4.3,4.2,4.4,3.4,3.5,3.5,3.4
"277","Vic","Mornington P'sula (S) - South",205905344,6.4,6.8,6.7,5.2,5.6,5.7,5.3
"278","Vic","Mornington P'sula (S) - West",205905345,2.9,3.1,3,2.3,2.5,2.1,2
"279","Vic","Bellarine - Inner",210052751,7,8,7.1,6.8,4.4,5.7,6
"280","Vic","Corio - Inner",210052752,10.6,11.5,9.9,9.9,6.6,8.9,9.2
"281","Vic","Geelong",210052753,7.7,8.6,7.7,7.2,4.5,6,6.3
"282","Vic","Geelong West",210052754,8.6,9.2,7.9,7.1,4.5,5.5,5.8
"283","Vic","Newtown",210052755,5.8,6.4,5.5,4.9,2.9,3.6,4
"284","Vic","South Barwon - Inner",210052756,5.2,5.7,5.1,4.8,3,3.5,3.8
"285","Vic","Greater Geelong (C) - Pt B",210102757,5,5.5,4.8,4.5,2.9,3.9,4.4
"286","Vic","Queenscliffe (B)",210106080,4.5,5.2,4.6,3.4,1.9,3.2,3.2
"287","Vic","Surf Coast (S) - East",210106493,4.2,4,3.7,3.6,2,2.9,2.9
"288","Vic","Surf Coast (S) - West",210106495,4.8,4.7,4.1,3.6,2.4,3.4,3.7
"289","Vic","Colac-Otway (S) - Colac",210151751,7,8.1,6.7,5.7,4.3,5.6,5.8
"290","Vic","Colac-Otway (S) - North",210151754,3,3.7,3,2.4,1.9,3.4,3.9
"291","Vic","Colac-Otway (S) - South",210151755,6.4,6.4,5.2,5,2.9,3.3,3.3
"292","Vic","Golden Plains (S) - North-West",210152491,5.9,6.1,5.3,4.9,2.7,4.9,5.1
"293","Vic","Golden Plains (S) - South-East",210152492,4.4,4.3,3.5,3,1.9,2.6,3.3
"294","Vic","Greater Geelong (C) - Pt C",210152758,3.6,3.9,3.6,3.5,2.2,3,3.6
"295","Vic","Warrnambool (C)",215016730,6.6,7.5,6.5,6.2,4.3,5.5,5.2
"296","Vic","Corangamite (S) - North",215051831,4.4,5.1,4.6,4.1,2.6,3.8,3.9
"297","Vic","Corangamite (S) - South",215051832,2.8,2.8,2.3,2.1,1.7,2.2,2.4
"298","Vic","Moyne (S) - North-East",215055491,3.7,5.5,5.1,4.3,3.2,4.6,4.4
"299","Vic","Moyne (S) - North-West",215055493,3,3.1,2.6,2.7,1.4,2.9,2.9
"300","Vic","Moyne (S) - South",215055496,4.1,4.7,4.2,3.5,2.4,3,3.2
"301","Vic","Glenelg (S) - Heywood",215102411,7.1,7.3,6.2,6.1,3.7,5.2,6
"302","Vic","Glenelg (S) - North",215102412,5.1,5.8,6,4.6,3,5.6,5.3
"303","Vic","Glenelg (S) - Portland",215102413,9.9,10.5,9.1,8.9,5.3,7.2,7.8
"304","Vic","S. Grampians (S) - Hamilton",215106261,5.7,6.6,5.8,5.2,3.9,5.6,5.1
"305","Vic","S. Grampians (S) - Wannon",215106264,5.6,5.5,4.9,4.5,3.1,4.9,4.6
"306","Vic","S. Grampians (S) Bal",215106265,5.2,5.5,4.6,4.3,3,4.2,3.8
"307","Vic","Ballarat (C) - Central",220050571,7.9,9.2,9,8.6,7.2,7.6,7.2
"308","Vic","Ballarat (C) - Inner North",220050572,7.2,8.5,8.3,8,6.6,8.2,8.4
"309","Vic","Ballarat (C) - North",220050573,3.9,4.4,4.4,3.8,3,4.6,4.5
"310","Vic","Ballarat (C) - South",220050574,8.2,9.2,9.6,9.1,7.7,8.8,8.8
"311","Vic","Hepburn (S) - East",220102911,8.4,10.2,9.1,8.9,6.7,7.9,7.3
"312","Vic","Hepburn (S) - West",220102912,8.5,8.7,8.9,8,6.7,7.7,8.6
"313","Vic","Moorabool (S) - Bacchus Marsh",220105151,4.1,4.4,4.7,4.7,4.2,4.8,5.3
"314","Vic","Moorabool (S) - Ballan",220105154,5.9,6.8,6.6,6.2,5.6,5.6,5.1
"315","Vic","Moorabool (S) - West",220105155,4.4,4.9,4.8,4.4,3.4,5.1,5
"316","Vic","Ararat (RC)",220150260,6.1,7.3,7.1,7.4,5.6,6.7,7.5
"317","Vic","Pyrenees (S) - North",220155991,6.9,7.8,7.8,7.2,5.6,8.1,8.1
"318","Vic","Pyrenees (S) - South",220155994,8.3,9.3,9.4,9.1,6.5,6.8,8.1
"319","Vic","Horsham (RC) - Central",225053191,7.1,8.7,8.5,8.5,7,7.6,7.1
"320","Vic","Horsham (RC) Bal",225053194,2.3,2.7,2.7,3.1,2.4,1.8,2.1
"321","Vic","N. Grampians (S) - St Arnaud",225055811,7.3,7.9,8.5,7.4,5.7,5.5,6.5
"322","Vic","N. Grampians (S) - Stawell",225055814,5.6,6.6,6.8,7.1,6,7.3,7.4
"323","Vic","West Wimmera (S)",225056890,3.3,3.5,3.8,3.3,2.8,3.5,4.2
"324","Vic","Hindmarsh (S)",225102980,4.4,4.9,5,5.4,3.8,3.8,4.6
"325","Vic","Yarriambiack (S) - North",225107631,3.1,3.8,3.7,3.8,3.9,3.9,5.2
"326","Vic","Yarriambiack (S) - South",225107632,5.6,7.2,7.1,7.1,4.7,5.7,6.4
"327","Vic","Mildura (RC) - Pt A",230054781,8.1,10,8.5,7,7.7,8.6,8.5
"328","Vic","Buloke (S) - North",230101271,3.1,4.5,3.9,2.6,2.6,3.3,4.3
"329","Vic","Buloke (S) - South",230101272,3.2,4,3.9,3.2,3.4,4.4,4.9
"330","Vic","Mildura (RC) - Pt B",230104782,3.4,3.8,3.3,3.1,3.3,4.7,4.7
"331","Vic","Gannawarra (S)",230152250,3.9,4.6,3.9,3.3,4.1,4.6,4.8
"332","Vic","Swan Hill (RC) - Central",230156611,5.2,6.5,5.7,4.7,5.7,6.9,7.3
"333","Vic","Swan Hill (RC) - Robinvale",230156614,7.7,8.5,8.9,5.9,6.3,8.1,8.3
"334","Vic","Swan Hill (RC) Bal",230156616,4.9,6.4,5.9,4.4,4.5,4.7,4.9
"335","Vic","Gr. Bendigo (C) - Central",235052621,8.1,10.2,8.9,6.7,7,7,7.1
"336","Vic","Gr. Bendigo (C) - Eaglehawk",235052622,9.3,11.8,9.4,7.4,8.6,8.8,9.7
"337","Vic","Gr. Bendigo (C) - Inner East",235052623,7.7,9.7,8.4,6.2,6.5,7.1,7.2
"338","Vic","Gr. Bendigo (C) - Inner North",235052624,5.6,6.9,5.9,4.5,4.7,5.3,5.5
"339","Vic","Gr. Bendigo (C) - Inner West",235052625,6.1,7.6,6.7,5.2,5.5,5.9,6.1
"340","Vic","Gr. Bendigo (C) - S'saye",235052626,3.6,4.3,3.7,2.9,3,3.2,3.3
"341","Vic","C. Goldfields (S) - M'borough",235101671,10.9,13.8,12,9.1,8.9,9.3,9.9
"342","Vic","C. Goldfields (S) Bal",235101674,10.2,11.8,10.9,7.7,8.2,10.3,11.2
"343","Vic","Gr. Bendigo (C) - Pt B",235102628,6.1,7,5.7,4.2,4.4,4.5,4.9
"344","Vic","Loddon (S) - North",235103943,4.5,4.8,4.7,3.1,3.2,3.2,3.4
"345","Vic","Loddon (S) - South",235103945,7.4,9.5,7.2,6,6,6.9,6.7
"346","Vic","Mount Alexander (S) - C'maine",235105431,9.2,11.2,9.9,7,6.3,7.6,7.8
"347","Vic","Mount Alexander (S) Bal",235105434,6.8,8.9,7.4,5.5,4.9,5.2,5.9
"348","Vic","Macedon Ranges (S) - Kyneton",235204131,4.9,5.7,4.8,3.8,3.9,4.6,4.7
"349","Vic","Macedon Ranges (S) - Romsey",235204134,3.1,3.8,3,2.6,2.8,3,3.7
"350","Vic","Macedon Ranges (S) Bal",235204135,2.1,2.6,2.3,1.7,1.8,2,2.2
"351","Vic","Gr. Shepparton (C) - Pt A",240052831,6.2,6.7,8.1,5.4,5.9,6.2,8.7
"352","Vic","Campaspe (S) - Echuca",240101371,4,4.7,5,3.3,4.2,4.3,6.2
"353","Vic","Campaspe (S) - Kyabram",240101374,3.7,4,4.3,3,3.6,4,6
"354","Vic","Campaspe (S) - Rochester",240101375,3.1,3.4,3.9,2.7,2.8,2.6,4.5
"355","Vic","Campaspe (S) - South",240101376,4.5,5.2,5.7,4,4,4,5.6
"356","Vic","Gr. Shepparton (C) - Pt B East",240102834,2.1,2.1,2.5,1.8,1.5,2.2,3.2
"357","Vic","Gr. Shepparton (C) - Pt B West",240102835,3.9,4.2,4.7,3.2,3.3,4.1,6.4
"358","Vic","Moira (S) - East",240104901,4,4.5,5.6,3.5,4,4.4,5.9
"359","Vic","Moira (S) - West",240104904,4,4.5,5,3.2,3.7,4.3,6
"360","Vic","Benalla (RC) - Benalla",240151011,7,8.7,9.2,5.5,5.9,6.5,9
"361","Vic","Benalla (RC) Bal",240151014,2.5,2.9,3.4,2.3,2.4,2.5,3.6
"362","Vic","Mansfield (S)",240154250,3.5,3.8,4.6,3.5,3.1,3.1,4.6
"363","Vic","Strathbogie (S)",240156430,3.8,4,4.5,3.3,3.2,3.4,4.7
"364","Vic","Mount Buller Alpine Resort",240158249,2.4,4.3,NA,NA,NA,NA,NA
"365","Vic","Mitchell (S) - North",240204851,5,5.9,6.9,4.4,4.8,5.3,7.3
"366","Vic","Mitchell (S) - South",240204854,3.3,4,4.7,2.8,3.4,3.2,5.1
"367","Vic","Murrindindi (S) - East",240205621,3.6,4.4,5,2.9,2.9,3.2,4.6
"368","Vic","Murrindindi (S) - West",240205622,3.8,4,4.9,3,3.5,3.5,5.3
"369","Vic","Indigo (S) - Pt A",245053351,3.1,3.1,3.7,2.4,2.5,2.8,4.1
"370","Vic","Towong (S) - Pt A",245056671,1.6,1.6,1.8,1.1,1.3,2.2,3.1
"371","Vic","Wodonga (RC)",245057170,3.9,4.6,5.7,3.4,3.9,4.2,6
"372","Vic","Indigo (S) - Pt B",245103352,2.8,3.4,5.1,3.1,3.4,4.5,5.3
"373","Vic","Wangaratta (RC) - Central",245106701,5.7,6.4,7.5,4.8,5.5,5.7,7.8
"374","Vic","Wangaratta (RC) - North",245106704,2.4,3.4,4.2,2.4,2.4,2.3,3
"375","Vic","Wangaratta (RC) - South",245106705,2.7,3.3,3.9,2.4,2.4,2.2,3
"376","Vic","Alpine (S) - East",245150111,3.8,4.3,5.1,3.3,3.2,3.7,4.7
"377","Vic","Alpine (S) - West",245150112,4.4,5.6,6,3.6,3.4,3.5,4.5
"378","Vic","Towong (S) - Pt B",245156672,2.6,3.3,3.4,2.5,2.8,3.4,4.3
"379","Vic","Falls Creek Alpine Resort",245158109,3.8,4.3,5.1,3.3,3.2,4.6,5.1
"380","Vic","Mount Hotham Alpine Resort",245158309,3.8,4.3,5.1,3.3,3.2,4.8,5.4
"381","Vic","E. Gippsland (S) - Bairnsdale",250052111,7.5,8.1,6.9,5.9,6.3,4.6,5
"382","Vic","E. Gippsland (S) - Orbost",250052113,8.7,9,7.7,6.2,6.3,5.5,6
"383","Vic","E. Gippsland (S) - South-West",250052115,5.2,5.8,4.8,3.9,4.4,5,5.3
"384","Vic","E. Gippsland (S) Bal",250052117,6.6,6.9,5.5,4.8,4.2,4.1,4.5
"385","Vic","Wellington (S) - Alberton",250156811,6,6.9,5.2,4.5,4.5,3.6,4.3
"386","Vic","Wellington (S) - Avon",250156812,4.5,4.7,4.1,3.3,3.3,3.3,3
"387","Vic","Wellington (S) - Maffra",250156813,5.3,6.4,5.5,4.4,4.5,3.3,3.6
"388","Vic","Wellington (S) - Rosedale",250156814,7.8,9.4,7.3,5.6,5.9,3.2,3.6
"389","Vic","Wellington (S) - Sale",250156815,6,6.9,5.3,4,4.6,4.8,4.6
"390","Vic","Baw Baw (S) - Pt A",255050831,5.3,5.7,4.8,4,4.8,3.9,3.9
"391","Vic","Latrobe (C) - Moe",255053811,10.8,12.4,10.3,8.3,9.2,7.3,7.5
"392","Vic","Latrobe (C) - Morwell",255053814,11,12.7,10.6,8.5,9.4,8.1,8.8
"393","Vic","Latrobe (C) - Traralgon",255053815,6.5,7.2,5.6,4.6,4.8,4.2,4.6
"394","Vic","Latrobe (C) Bal",255053818,6.7,7.7,6.1,4.8,5.1,6.1,6.6
"395","Vic","Baw Baw (S) - Pt B East",255100834,5.6,6,5.1,4.3,5.3,4,4.6
"396","Vic","Baw Baw (S) - Pt B West",255100835,3.5,4.3,3.6,3.2,3.5,3,3.4
"397","Vic","Yarra Ranges (S) - Pt B",255107458,10.4,11.9,10.2,8.6,8.7,8.6,8
"398","Vic","Bass Coast (S) - Phillip Is.",255200741,7,8.2,6.5,5.8,5.3,3.9,4.6
"399","Vic","Bass Coast (S) Bal",255200744,7.1,8.4,7.2,5.8,5.7,4.8,5.4
"400","Vic","South Gippsland (S) - Central",255206171,3.9,4.6,3.7,3,3,2.5,2.7
"401","Vic","South Gippsland (S) - East",255206174,4.9,5.3,4.5,3.7,3.3,2.6,2.6
"402","Vic","South Gippsland (S) - West",255206175,4.7,5,4,3.6,3.4,2.9,3.5
