"","State","Region.Name","ASGC.2008.Code","X2006","X2007","X2008","X2009"
"999","WA","Cambridge (T)",505051310,1.39105746564467,1.4964625409227,1.61963285531516,1.51924677505159
"1000","WA","Claremont (T)",505051750,1.59413485696322,1.71543370981964,1.81031255321281,1.77100086158869
"1001","WA","Cottesloe (T)",505052170,2.04736461077986,2.43204148445224,2.43692869582264,2.2499590755735
"1002","WA","Mosman Park (T)",505055740,1.83397469568341,1.79093440722712,2.14822335981642,2.40542796727648
"1003","WA","Nedlands (C)",505056580,1.70723264520871,1.86296747609772,2.00221615503136,1.90408972126218
"1004","WA","Peppermint Grove (S)",505056930,2.0772142675172,2.48482176911495,2.48649680461881,2.27878506739856
"1005","WA","Perth (C) - Inner",505057081,1.14099576269627,1.1374885290732,1.26544865954116,1.28032078672151
"1006","WA","Perth (C) - Remainder",505057082,1.22907151522573,1.20958541932791,1.32959029095093,1.29946720195586
"1007","WA","Subiaco (C)",505057980,1.4762774423587,1.5724525356084,1.70870586289127,1.70500955041427
"1008","WA","Vincent (T)",505058570,1.1012642150421,1.1230223486739,1.26574330307767,1.24638908416728
"1009","WA","Bassendean (T)",505100350,0.831484060034872,0.865864718281774,0.953806457461906,0.954150966306868
"1010","WA","Bayswater (C)",505100420,0.876020563822925,0.898562540743116,1.00568638477532,1.00059166014754
"1011","WA","Kalamunda (S)",505104200,0.910607182031866,0.925282426892397,1.06334585838184,1.03811863400688
"1012","WA","Mundaring (S)",505106090,0.893200548490276,0.929579733422775,1.02041856160088,1.00839914280421
"1013","WA","Swan (C)",505108050,0.844969668052119,0.860439900632039,0.989027692518718,0.976594819720476
"1014","WA","Joondalup (C) - North",505154171,0.877969744141384,0.898158338643724,1.04043165719623,1.02963038991965
"1015","WA","Joondalup (C) - South",505154174,0.937578398066361,0.96931918193142,1.10473194281796,1.07698585693263
"1016","WA","Stirling (C) - Central",505157914,0.851882458716423,0.878437530952335,0.992200776758071,0.973807952614142
"1017","WA","Stirling (C) - Coastal",505157915,1.04908964419217,1.0777729873367,1.21714978444073,1.19492777477627
"1018","WA","Stirling (C) - South-Eastern",505157916,1.1548440089123,1.19839540331316,1.34332521272984,1.32695294471452
"1019","WA","Wanneroo (C) - North-East",505158761,0.861061738123121,0.882607194714484,0.996461775593772,0.996698555716552
"1020","WA","Wanneroo (C) - North-West",505158764,0.816321250348252,0.830890599787013,0.954781047621136,0.953385109697494
"1021","WA","Wanneroo (C) - South",505158767,0.761177579245792,0.779386742806591,0.891024719297577,0.8892658924571
"1022","WA","Cockburn (C)",505201820,0.882548051401021,0.906455118578612,1.02991514943152,1.03035369893961
"1023","WA","East Fremantle (T)",505203150,1.20332420311212,1.26740759333567,1.49164423603214,1.31363554922929
"1024","WA","Fremantle (C) - Inner",505203431,1.06309654462017,1.06009446393698,1.17710092836262,1.1687184596999
"1025","WA","Fremantle (C) - Remainder",505203432,1.03773453559278,1.04371364201425,1.15473068447519,1.1414454548883
"1026","WA","Kwinana (T)",505204830,0.809499119233644,0.816232955235377,0.94308596571038,0.949577100445327
"1027","WA","Melville (C)",505205320,1.06978268641024,1.11823574486531,1.25398022650464,1.21366998791124
"1028","WA","Rockingham (C)",505207490,0.88891688476715,0.890478498755276,1.00863282014043,1.02209946659413
"1029","WA","Armadale (C)",505250210,0.805782077696117,0.83737910717199,0.948434879142431,0.929664828601595
"1030","WA","Belmont (C)",505250490,0.852086442703238,0.866949681811721,0.977921897680985,0.990039857973936
"1031","WA","Canning (C)",505251330,0.861923003845231,0.883266682350334,0.993560670003507,0.986402039079408
"1032","WA","Gosnells (C)",505253780,0.808456534412143,0.825487055931984,0.933249404568388,0.929345721681022
"1033","WA","Serpentine-Jarrahdale (S)",505257700,0.907660746666753,0.951257730227009,1.08542145873276,1.04884062653812
"1034","WA","South Perth (C)",505257840,1.1522828766334,1.18835417221247,1.39534112936779,1.28591579472888
"1035","WA","Victoria Park (T)",505258510,0.893087224053156,0.915624124096399,1.03607999881083,1.04233084535844
"1036","WA","Mandurah (C)",510015110,0.892769915629221,0.902434371379397,0.978375195429464,0.960150176413633
"1037","WA","Murray (S)",510016230,0.893948489775266,0.903732072856392,0.995895153408174,0.967064159692707
"1038","WA","Bunbury (C)",510031190,0.908861985700222,0.901668514770023,1.00020148201872,1.00539953775083
